geo_id;city;name;latitude;longitude
3047668;Nagykáta;Nagykáta Vasútállomás;47.4;19.75
714454;Újkenéz;Újkenéz Vasúti Megállóhely;48.25;22.2167
3051185;Iklad-Domony;Iklad-Domony Vasútállomás;47.6667;19.45
719502;Kál-Kápolna;Kál-Kápolna Vasútállomás;47.7333;20.2667
716203;Rakamaz;Rakamaz Vasútállomás;48.1167;21.4833
3046335;Pincehely;Pincehely Vasútállomás;46.6833;18.45
720777;Földeák;Földeák Vasútállomás;46.3167;20.4833
3045267;Somlóvásárhely;Somlóvásárhely Vasúti Megállóhely;47.1244;17.3688
3046242;Polgárdi;Polgárdi Vasútállomás;47.0667;18.2833
714418;Újszeged;Újszeged Vasútállomás;46.2423;20.1594
716338;Poroszló;Poroszló Vasútállomás;47.6667;20.65
3050403;Kelebia;Kelebia Vasútállomás;46.2;19.6
3044099;Tárnok;Tárnok Vasútállomás;47.3667;18.8833
3053981;Csomád;Csomád Vasútállomás;47.6356;19.2218
3052012;Gyón;Gyón Vasúti Megállóhely;47.1803;19.3528
3043319;Úrihegy;Úrihegy Vasúti Megállóhely;46.9;19.6333
721998;Büdöskútpuszta;Büdöskútpuszta Vasúti Megállóhely;48.3833;20.7333
716246;Putnok;Putnok Vasútállomás;48.2833;20.45
716293;Pusztabánréve;Pusztabánréve Vasútállomás;46.9333;20.5667
3051720;Harkakötöny;Harkakötöny Vasútállomás;46.45;19.6
3055031;Bicsérd;Bicsérd Vasútállomás;46.0333;18.0667
8410866;Ágfalva;Ágfalva Vasútállomás;47.6906;16.5208
721644;Csincse;Csincse Vasúti Megállóhely;47.9;20.7667
3053966;Csömör;Csömör Vasútállomás;47.55;19.2333
716801;Ondód;Ondód Vasúti Megállóhely;47.4833;21.55
716950;Nyíradony;Nyíradony Vasútállomás;47.6982;21.8994
3042794;Vitnyéd-Csermajor;Vitnyéd-Csermajor Vasúti Megállóhely;47.582;16.9872
3054286;Csengele;Csengele Vasútállomás;46.5333;19.9167
3051833;Halászaranyos;Halászaranyos Vasúti Megállóhely;47.7167;19.95
720225;Halmaj;Halmaj Vasútállomás;48.25;21.0
3050366;Kemenesmihályfa;Kemenesmihályfa Vasúti Megállóhely;47.279;17.1089
720289;Hajdúdorog;Hajdúdorog Vasútállomás;47.8;21.5
717057;Nagyvisnyó-Dédes;Nagyvisnyó-Dédes Vasúti Megállóhely;48.15;20.4333
3043029;Vaszar;Vaszar Vasútállomás;47.4;17.5
720744;Forró-Encs;Forró-Encs Vasútállomás;48.3333;21.1167
3056324;Albertirsa;Albertirsa Vasútállomás;47.2333;19.6167
3051034;Iváncsa;Iváncsa Vasútállomás;47.1811;18.816
722507;Barta;Barta Vasúti Megállóhely;47.1833;20.4833
3048760;Litke;Litke Vasútállomás;48.2167;19.6
3056210;Alsógalla;Alsógalla Vasútállomás;47.5667;18.4167
3052036;Gyöngyösfalu;Gyöngyösfalu Vasúti Megállóhely;47.3164;16.5886
3047220;Óalmás;Óalmás Vasútállomás;46.1167;19.3
3044111;Tárkány-Csép;Tárkány-Csép Vasúti Megállóhely;47.5952;18.0414
3053344;Egyházasrádóc;Egyházasrádóc Vasútállomás;47.0833;16.6167
716851;Okány;Okány Vasútállomás;46.9;21.3333
715953;Sajónémeti;Sajónémeti Vasúti Megállóhely;48.2667;20.3667
722394;Belsőkamaráspuszta;Belsőkamaráspuszta Vasúti Megállóhely;46.3167;20.9167
713840;Zsujta;Zsujta Vasúti Megállóhely;48.5;21.2667
3054852;Bölcske;Bölcske Vasútállomás;46.7267;18.93
715461;Szarvaskő;Szarvaskő Vasútállomás;48.0167;20.3333
718596;Kónyaszék;Kónyaszék Vasúti Megállóhely;46.6833;20.05
3045958;Rákos;Rákos Vasútállomás;47.4888;19.1751
3048833;Lepsény;Lepsény Vasútállomás;46.9833;18.25
3044180;Taksony;Taksony Vasútállomás;47.3167;19.0833
3047629;Nagylók;Nagylók Vasútállomás;46.9833;18.65
715215;Szilvásvárad;Szilvásvárad Vasútállomás;48.1167;20.3833
713922;Zajta;Zajta Vasútállomás;47.9;22.8
720456;Görögszállás;Görögszállás Vasútállomás;48.05;21.5667
3050621;Kaposszekcső;Kaposszekcső Vasúti Megállóhely;46.3333;18.15
3047793;Nagyberki;Nagyberki Vasúti Megállóhely;46.3667;18.0167
3045961;Rákosrendező;Rákosrendező Pályaudvar;47.5259;19.0902
3048610;Magyarbóly;Magyarbóly Vasútállomás;45.8336;18.4925
3051106;Ipolytarnóc;Ipolytarnóc Vasútállomás;48.2333;19.6333
3050900;Jászszentlászló;Jászszentlászló Vasútállomás;46.5667;19.7667
719309;Kazincbarcika;Kazincbarcika Vasútállomás;48.2667;20.6333
3046081;Pusztaszentistván;Pusztaszentistván Vasúti Megállóhely;47.45;19.4667
715967;Sajóecseg;Sajóecseg Vasútállomás;48.1833;20.7667
3046298;Pirtó;Pirtó Vasútállomás;46.5004;19.4486
3053320;Előszállás;Előszállás Vasútállomás;46.8309;18.8424
3044361;Szőkéd;Szőkéd Vasúti Megállóhely;45.9672;18.2906
3047416;Nemesgulács-Kisapáti;Nemesgulács-Kisapáti Vasúti Megállóhely;46.8333;17.4833
722423;Bélapátfalva;Bélapátfalva Vasútállomás;48.0667;20.3667
723038;Abaújkér;Abaújkér Vasúti Megállóhely;48.3;21.2
715902;Sáránd;Sáránd Vasútállomás;47.4;21.6167
3045658;Szépjuhászné;Szépjuhászné Vasútállomás;47.529;18.9549
718227;Lakitelek;Lakitelek Vasútállomás;46.8667;20.0
721403;Déva;Dévaványa Vasútállomás;47.0333;20.95
3051479;Hetvehely;Hetvehely Vasúti Megállóhely;46.1333;18.05
3048046;Miklóstelep;Miklóstelep Vasúti Megállóhely;46.9;19.65
717895;Makó;Makó Vasútállomás;46.2;20.4667
3047963;Moha-Rakodó;Moha-Rakodó Vasútállomás;47.2667;18.3
3044756;Szekszárd-Palánk;Szekszárd-Palánk Vasúti Megállóhely;46.3833;18.7333
715680;Sóstóhegy;Sóstóhegy Vasútállomás;48.0167;21.75
3044377;Szob;Szob Vasútállomás;47.8167;18.8667
718905;Kiskundorozsma;Kiskundorozsma Vasútállomás;46.2718;20.0911
3053474;Dunakeszi-Gyártelep;Dunakeszi-Gyártelep Vasúti Megállóhely;47.65;19.1333
3053977;Csoma-Szabadi;Csoma-Szabadi Vasútállomás;46.3667;18.0333
718805;Kisszénás;Kisszénás Vasútállomás;46.75;20.7333
3054447;Csajág;Csajág Vasútállomás;47.0352;18.1855
3043283;Váckisújfalu;Váckisújfalu Vasúti Megállóhely;47.7;19.35
714972;Tarcal;Tarcal Vasútállomás;48.1333;21.3333
3046258;Pókaszepetk;Pókaszepetk Vasútállomás;46.9167;16.9667
3055409;Baracska;Baracska Vasúti Megállóhely;47.3;18.7667
3053419;Dúzs;Dúzs Vasúti Megállóhely;46.5;18.3833
3055731;Badacsonyörs;Badacsonyörs Vasúti Megállóhely;46.8;17.5333
716258;Pusztaszenttornya;Pusztaszenttornya Vasúti Megállóhely;46.6167;20.6833
3043032;Vasvár;Vasvár Vasútállomás;47.057;16.8004
722606;Bánhalma-Halastó;Bánhalma-Halastó Vasúti Megállóhely;47.3333;20.6667
714291;Vaja-Rohod;Vaja-Rohod Vasútállomás;48.0;22.15
3042745;Vonyarcvashegy;Vonyarcvashegy Vasútállomás;46.75;17.3167
717332;Nagyhalom;Nagyhalom Vasúti Megállóhely;47.5333;20.0667
717897;Makó-Újváros;Makó-Újváros Vasútállomás;46.2333;20.5
720283;Hajdúnánás-Vásártér;Hajdúnánás-Vásártér Vasúti Megállóhely;47.8333;21.4
3055508;Balffürdő;Balffürdő Vasúti Megállóhely;47.6442;16.6544
3047817;Nagyatád;Nagyatád Vasútállomás;46.2167;17.3667
720294;Hajdúbagos;Hajdúbagos Vasútállomás;47.403;21.6621
3055813;Áta;Áta Vasútállomás;45.935;18.3067
3046003;Rádiháza;Rádiháza Vasúti Megállóhely;46.65;16.7833
3052418;Galgahévíz;Galgahévíz Vasúti Megállóhely;47.6313;19.5623
3046443;Pesterzsébet;Pesterzsébet Vasúti Megállóhely;47.4338;19.0972
3053360;Egyed-Rábacsanak;Egyed-Rábacsanak Vasútállomás;47.5221;17.3165
3055250;Becske;Becske Vasúti Megállóhely;47.9233;19.35
719842;Hosszúpályi;Hosszúpályi Vasútállomás;47.3993;21.7289
3053356;Egyetemi Tangazdaság;Egyetemi Tangazdaság Vasúti Megállóhely;47.25;18.95
722821;Aranyosapáti;Aranyosapáti Vasútállomás;48.2167;22.25
716730;Orosháza;Orosháza Vasútállomás;46.5667;20.6833
3050243;Kerta;Kerta Vasútállomás;47.1514;17.2385
3054836;Bolhás;Bolhás Vasúti Megállóhely;46.2833;17.2667
715000;Tállya;Tállya Vasútállomás;48.2167;21.2167
3050042;Kisdobsza;Kisdobsza Vasúti Megállóhely;46.0167;17.6667
3045151;Soroksár;Soroksár Vasútállomás;47.402;19.1231
3042595;Zalaszentjakab;Zalaszentjakab Vasútállomás;46.4833;17.1333
721230;Egerfarmos;Egerfarmos Vasútállomás;47.7167;20.5333
716726;Oros;Oros Vasútállomás;47.95;21.8
3049893;Kiskorpád;Kiskorpád Vasútállomás;46.36;17.6007
3052636;Fertőszéplak-Fertőd;Fertőszéplak-Fertőd Vasúti Megállóhely;47.618;16.8507
3054541;Ceglédbercel-Cserő;Ceglédbercel-Cserő Vasútállomás;47.2101;19.6875
8425801;Csánig;Csánig Vasúti Megállóhely;47.4302;17.026
3053916;Csór-Nádasdladány;Csór-Nádasdladány Vasútállomás;47.1739;18.2206
714709;Tiszaszőlős;Tiszaszőlős Vasútállomás;47.5667;20.7333
721310;Dombostanya;Dombostanya Vasúti Megállóhely;47.6028;21.7065
714186;Vásárosnamény;Vásárosnamény Vasútállomás;48.1254;22.3133
714414;Újszentmargita;Újszentmargita Vasútállomás;47.75;21.1167
722947;Almáskert;Almáskert Vasúti Megállóhely;46.6667;20.5
716967;Nyékládháza;Nyékládháza Vasútállomás;47.9833;20.8333
3044820;Százhalombatta;Százhalombatta Vasútállomás;47.3167;18.9
3043844;Tolna-Mözs;Tolna-Mözs Vasútállomás;46.4132;18.7487
3048280;Mátraverebély;Mátraverebély Vasúti Megállóhely;47.9685;19.7791
719589;Jósvafő-Aggtelek;Jósvafő-Aggtelek Vasútállomás;48.4833;20.7
716944;Nyírbogát;Nyírbogát Vasútállomás;47.7833;22.05
3043067;Vasegerszeg;Vasegerszeg Vasúti Megállóhely;47.3745;16.9283
3052851;Felsőkörtvélyes;Felsőkörtvélyes Vasúti Megállóhely;46.9333;18.6
718909;Kisköre-Tiszahíd;Kisköre-Tiszahíd Vasúti Megállóhely;47.4667;20.5333
717134;Nagyszekeres;Nagyszekeres Vasútállomás;47.9833;22.6167
722475;Battonya;Battonya Vasútállomás;46.2833;21.0167
717633;Mezőtúr;Mezőtúr Vasútállomás;47.0167;20.6167
3047342;Nógrád;Nógrád Vasútállomás;47.9;19.05
715257;Szikszó-Vásártér;Szikszó-Vásártér Vasúti Megállóhely;48.1833;20.9333
3055564;Balatonfüred;Balatonfüred Vasútállomás;46.95;17.8833
719065;Királd;Királd Vasútállomás;48.25;20.3833
3052847;Felsőlajos;Felsőlajos Vasúti Megállóhely;47.0675;19.4993
714693;Tiszavárkony;Tiszavárkony Vasútállomás;47.0667;20.15
3046910;Örkény;Örkény Vasútállomás;47.1338;19.446
3042773;Vizslás;Vizslás Vasúti Megállóhely;48.0399;19.8072
3051471;Hidas-Bonyhád;Hidas-Bonyhád Vasútállomás;46.2721;18.5209
3051323;Hort-Csány;Hort-Csány Vasútállomás;47.6667;19.8
716940;Nyírcsaholy;Nyírcsaholy Vasúti Megállóhely;47.9;22.35
3054128;Csibrák;Csibrák Vasúti Megállóhely;46.4667;18.35
722732;Bagimajor;Bagimajor Vasúti Megállóhely;47.0667;20.3167
714775;Tiszaeszlár;Tiszaeszlár Vasútállomás;48.0167;21.5
3053588;Dombóvár;Dombóvár Vasútállomás;46.3667;18.15
3055297;Bátaszék;Bátaszék Vasútállomás;46.2;18.7167
716892;Nyírtelek;Nyírtelek Vasútállomás;48.0;21.6167
721860;Csanádpalota;Csanádpalota Vasútállomás;46.25;20.7333
3053160;Esztergom;Esztergom Vasútállomás;47.7833;18.75
716797;Onga;Onga Vasútállomás;48.1167;20.9
722553;Báránd;Báránd Vasútállomás;47.3;21.25
715425;Szeged;Szeged Vasútállomás;46.2405;20.1436
715343;Szentannapuszta;Szentannapuszta Vasúti Megállóhely;47.5206;21.9657
3053574;Dömsöd;Dömsöd Vasútállomás;47.1101;19.0795
720990;Fegyvernek-Örményes;Fegyvernek-Örményes Vasútállomás;47.1833;20.5667
715905;Sáp;Sáp Vasútállomás;47.2667;21.3667
3049119;Külsővat;Külsővat Vasútállomás;47.2802;17.2217
3045200;Somoskőújfalu;Somoskőújfalu Vasútállomás;48.167;19.821
718737;Kisvárda;Kisvárda Vasútállomás;48.2167;22.1
721191;Elágazás;Elágazás Vasútállomás;48.2667;21.55
719226;Kengyel;Kengyel Vasútállomás;47.0833;20.3333
719125;Kétegyháza;Kétegyháza Vasútállomás;46.5333;21.1667
3049695;Kistótfalu;Kistótfalu Vasúti Megállóhely;45.9096;18.3155
716275;Pusztakettős;Pusztakettős Vasúti Megállóhely;47.4667;20.75
718636;Komádi;Komádi Vasútállomás;46.9667;21.5
3042864;Villány;Villány Vasútállomás;45.8769;18.4506
721272;Dubicsány;Dubicsány Vasúti Megállóhely;48.2833;20.5
716731;Orosháza-Üveggyár;Orosháza-Üveggyár Vasúti Megállóhely;46.55;20.6833
3046770;Pakod;Pakod Vasúti Megállóhely;46.9667;17.0
716904;Nyírmeggyes;Nyírmeggyes Vasúti Megállóhely;47.9333;22.2667
721883;Csabacsűd;Csabacsűd Vasútállomás;46.8167;20.65
719805;Ibrány;Ibrány Vasútállomás;48.1167;21.7
3044476;Szigetszentmárton-Szigetújfalu;Szigetszentmárton-Szigetújfalu Vasútállomás;47.2276;18.9462
3042636;Zalaegerszeg-Ola;Zalaegerszeg-Ola Vasúti Megállóhely;46.8333;17.8167
3055520;Balatonújlak;Balatonújlak Vasúti Megállóhely;46.6667;17.4
3049507;Komló;Komló Vasútállomás;46.2;18.2667
719116;Kéthalom;Kéthalom Vasúti Megállóhely;47.0;21.0
3050612;Kaposvár;Kaposvár Vasútállomás;46.3667;17.8
3044150;Tápiószele;Tápiószele Vasútállomás;47.3333;19.8833
3055483;Balotaszállás;Balotaszállás Vasútállomás;46.35;19.5333
3052033;Gyöngyöshalász;Gyöngyöshalász Vasúti Megállóhely;47.7442;19.9322
3045841;Rétszilas;Rétszilas Vasútállomás;46.8105;18.6011
716159;Rátka;Rátka Vasúti Megállóhely;48.2;21.2333
3048629;Maglódi Nyaraló;Maglódi Nyaraló Vasúti Megállóhely;47.4348;19.3648
3044307;Szombathely;Szombathely Vasútállomás;47.2376;16.6321
3048842;Lenti;Lenti Vasútállomás;46.6167;16.5333
715268;Szikáncs;Szikáncs Vasútállomás;46.3667;20.45
3045382;Seregélyes;Seregélyes Vasútállomás;47.1167;18.5833
720479;Görbeháza;Görbeháza Vasúti Megállóhely;47.85;21.15
721744;Cserepes;Cserepes Vasúti Megállóhely;47.7;21.0833
717657;Mezőkeresztes-Mezőnyárád;Mezőkeresztes-Mezőnyárád Vasútállomás;47.85;20.6833
713928;Záhony;Záhony Vasútállomás;48.4;22.1833
3043967;Terézhalom;Terézhalom Vasúti Megállóhely;46.3167;19.3667
3047584;Nagypeterd;Nagypeterd Vasúti Megállóhely;46.05;17.9
3053480;Dunai Finomító;Dunai Finomító Vasútállomás;47.3;18.8833
714035;Vilmaszállás;Vilmaszállás Vasúti Megállóhely;46.3667;20.0333
714011;Virányos;Virányos Vasúti Megállóhely;48.0667;21.5167
715351;Szendrő;Szendrő Vasútállomás;48.4;20.7167
715961;Sajókaza;Sajókaza Vasútállomás;48.2833;20.5833
720019;Hernádvécse;Hernádvécse Vasúti Megállóhely;48.5333;21.2
722338;Berekhát;Berekhát Vasúti Megállóhely;46.6167;20.2667
3055291;Baté;Baté Vasútállomás;46.35;17.95
717398;Nagydobos;Nagydobos Vasútállomás;48.05;22.3167
3051149;Ilonaszállás;Ilonaszállás Vasúti Megállóhely;46.5833;19.8
3048099;Mezőlak;Mezőlak Vasútállomás;47.3232;17.3665
3045549;Sárhida;Sárhida Vasúti Megállóhely;46.75;16.85
3042868;Villánykövesd;Villánykövesd Vasúti Megállóhely;45.8833;18.4333
714511;Turgony;Turgony Vasúti Megállóhely;47.2167;20.65
3055163;Belsőnyír;Belsőnyír Vasúti Megállóhely;46.9167;19.6167
3044137;Tapolca;Tapolca Vasútállomás;46.8833;17.4333
3048626;Mágocs-Alsómocsolád;Mágocs-Alsómocsolád Vasútállomás;46.3066;18.224
3050646;Kápolnásnyék;Kápolnásnyék Vasútállomás;47.25;18.7
3042954;Verőce;Verőcemaros Vasútállomás;47.8235;19.0379
3045073;Sülysáp;Sülysáp Vasútállomás;47.45;19.5333
3052982;Fekete;Fekete Vasúti Megállóhely;46.9833;19.7333
3055527;Balatonszepezd;Balatonszepezd Vasúti Megállóhely;46.85;17.6667
3050777;Kajdacs;Kajdacs Vasúti Megállóhely;46.5881;18.6499
719492;Kállósemjén;Kállósemjén Vasútállomás;47.8667;21.9333
3055667;Bajti-elágazás;Bajti-elágazás Vasúti Megállóhely;47.2579;16.977
3050987;Jákó-Nagybajom;Jákó-Nagybajom Vasútállomás;46.3442;17.5554
720764;Folyás;Folyás Vasútállomás;47.8;21.1333
3047407;Nemeskeresztúr;Nemeskeresztúr Vasúti Megállóhely;47.0928;17.1833
3055295;Báta;Báta Vasútállomás;46.141;18.7179
717789;Martfű;Martfű Vasútállomás;47.0167;20.3
719109;Kétpó;Kétpó Vasútállomás;47.0833;20.4833
3047675;Nagykapornak;Nagykapornak Vasútállomás;46.8167;16.9333
3048179;Ménesmajor;Ménesmajor Vasúti Megállóhely;46.8833;18.8
722772;Aszaló;Aszaló Vasúti Megállóhely;48.2167;20.9667
6690559;Rákosfalva;Rákosfalva Vasútállomás;47.5052;19.1514
716269;Pusztakürt;Pusztakürt Vasúti Megállóhely;47.4167;20.1833
721587;Csongrád;Csongrád Vasútállomás;46.7167;20.1333
3042768;Vízvár;Vízvár Vasútállomás;46.1024;17.2376
3050640;Kapoly;Kapoly Vasútállomás;46.7167;17.9833
3043777;Törökbálint;Törökbálint Vasúti Megállóhely;47.4495;18.9109
3045821;Rigács;Rigács-Megyer Vasúti Megállóhely;47.0604;17.1988
3042664;Zagyvapálfalva;Zagyvapálfalva Vasútállomás;48.0667;19.7833
3046090;Pusztamonostor;Pusztamonostor Vasútállomás;47.5667;19.8
3046843;Oszkó;Oszkó Vasútállomás;47.0568;16.8523
3055595;Balatonakali-Dörgicse;Balatonakali-Dörgicse Vasútállomás;46.8833;17.75
720063;Hejce-Vilmány;Hejce-Vilmány Vasútállomás;48.4333;21.25
3054664;Budafa;Budafa Vasúti Megállóhely;46.85;16.6333
717041;Napkor;Napkor Vasúti Megállóhely;47.95;21.8667
3043805;Toponár;Toponár Vasútállomás;46.4;17.8333
3054535;Cegléd;Cegléd Vasútállomás;47.1828;19.806
716190;Rákóczitanya;Rákóczitanya Vasúti Megállóhely;48.0167;22.1833
3045218;Somogyszob;Somogyszob Vasútállomás;46.3;17.3
3047923;Mórágy;Mórágy Vasútállomás;46.2382;18.6268
3046224;Pörböly;Pörböly Vasútállomás;46.1991;18.8255
3053513;Drégelypalánk;Drégelypalánk Vasútállomás;48.0545;19.0462
716931;Nyíregyháza;Nyíregyháza Vasútállomás;47.9467;21.7061
718631;Komját;Komjáti Vasúti Megállóhely;48.55;20.7667
718923;Kiskapud;Kiskapud Vasútállomás;48.2167;20.35
3044152;Tápiószecső;Tápiószecső Vasútállomás;47.4333;19.6167
3043287;Váchartyán;Váchartyán Vasúti Megállóhely;47.7333;19.25
717770;Mátészalka;Mátészalka Vasútállomás;47.95;20.4
717590;Mindszent;Mindszent Vasútállomás;46.5167;20.2
3045924;Rédics;Rédics Vasútállomás;46.6183;16.4717
717650;Mezőkövesd;Mezőkövesd Vasútállomás;47.8;20.5667
3055691;Bag;Bag Vasúti Megállóhely;47.6413;19.4719
719398;Karcag-Vásártér;Karcag-Vásártér Vasútállomás;47.3167;20.9
717614;Mikepércs;Mikepércs Vasúti Megállóhely;47.4333;21.6167
3047126;Őrbottyán;Őrbottyán Vasútállomás;47.7;19.2833
3052044;Gyömrő;Gyömrő Vasútállomás;47.4333;19.3833
714978;Tápiómajor;Tápiómajor Vasúti Megállóhely;47.3306;20.0318
3055605;Bak;Bak Vasútállomás;46.7167;16.85
722180;Bódvaszilas;Bódvaszilas Vasútállomás;48.5333;20.75
3053298;Enese;Enese Vasútállomás;47.6442;17.4249
3043294;Uzsa;Uzsa Vasútállomás;46.9167;17.3333
8426433;Tócóvölgy;Tócóvölgy;47.5294;21.5888
3048190;Mélykút;Mélykút Vasútállomás;46.25;19.35
716925;Nyírgelse;Nyírgelse Vasútállomás;47.75;22.0
3042855;Vinár;Vinár Vasútállomás;47.306;17.2847
718478;Kótaj;Kótaj Vasútállomás;48.05;21.7167
3055593;Balatonakarattya;Balatonakarattya Vasúti Megállóhely;47.0167;18.1667
3049668;Kitérőgyár;Kitérőgyár Vasúti Megállóhely;47.7667;19.95
717520;Monostorpályi;Monostorpályi Vasútállomás;47.3833;21.7667
714569;Tószeg;Tószeg Vasútállomás;47.1;20.15
718314;Kunmadaras;Kunmadaras Vasútállomás;47.4167;20.8
3043079;Vásárosdombó;Vásárosdombó Vasútállomás;46.3;18.15
3043901;Tiszaalpár;Tiszaalpár Vasútállomás;46.8167;19.9833
715414;Szegvár;Szegvár Vasútállomás;46.5833;20.25
719963;Hódmezővásárhely-Ipartelepek;Hódmezővásárhely-Ipartelepek Vasúti Megállóhely;46.4;20.3833
6691850;Istvántelek;Istvántelek Vasúti Megállóhely;47.5504;19.1067
718598;Konyár;Konyár Vasútállomás;47.3167;21.6833
720678;Füzesgyarmatfürdő;Füzesgyarmatfürdő Vasúti Megállóhely;47.0833;21.2167
3045297;Soltvadkert;Soltvadkert Vasútállomás;46.5833;19.3833
3055197;Belecska;Belecska Vasúti Megállóhely;46.65;18.4167
722468;Bazsómajor;Bazsómajor Vasúti Megállóhely;47.6667;20.3167
720647;Gacsály;Gacsály Vasútállomás;47.9333;22.7667
718717;Klárafalva;Klárafalva Vasútállomás;46.204;20.318
3054642;Angyalföld;Angyalföld Vasútállomás;47.5496;19.0899
3049665;Klábertelep;Klábertelep Vasútállomás;47.0;19.55
3047300;Nyársapát;Nyársapát Vasútállomás;47.101;19.7919
3054959;Bocfölde;Bocfölde Vasúti Megállóhely;46.7833;16.8333
3045947;Raposka;Raposka Vasúti Megállóhely;46.8333;17.4167
3046322;Pinnye;Pinnye Vasútállomás;47.6002;16.7694
3042991;Velence;Velence Vasúti Megállóhely;47.2333;18.6667
714462;Újfehértó;Újfehértó Vasútállomás;47.8;21.7167
722679;Baktó;Baktó Vasúti Megállóhely;46.3;20.1667
715336;Szentes;Szentes Vasútállomás;46.6667;20.2833
3049879;Kiskunhalas;Kiskunhalas Vasútállomás;46.4333;19.5
3055027;Bicske;Bicske Vasútállomás;47.4833;18.6167
722838;Arad;Aradványpuszta Vasúti Megállóhely;47.6667;21.85
3054650;Budakalász;Budakalász Felső Vasúti Megállóhely;47.6333;19.05
715256;Szikszó;Szikszó Vasútállomás;48.2;20.9333
3045179;Sopron;Sopron-GYSEV Pályaudvar;47.6782;16.586
3053433;Dunavarsány;Dunavarsány Vasúti Megállóhely;47.2667;19.0667
714699;Tiszaug;Tiszaug-Tiszahídfő Vasúti Megállóhely;46.8667;20.05
3044668;Szentgotthárd;Szentgotthárd Vasútállomás;46.9571;16.2632
3045492;Sárszentmihály;Sárszentmihály Vasútállomás;47.17;18.3148
717411;Nagycsécs;Nagycsécs Vasúti Megállóhely;47.9667;20.95
3055775;Babócsa;Babócsa Vasútállomás;46.0333;17.35
716523;Pátyod;Pátyod Vasúti Megállóhely;47.8492;22.6129
3053801;Daránypuszta;Daránypuszta Vasútállomás;46.7667;18.15
3053020;Feketebézseny;Feketebézseny Vasúti Megállóhely;46.7167;17.5833
716264;Pusztapó;Pusztapó Vasúti Megállóhely;47.1;20.45
3047870;Murakeresztúr;Murakeresztúr Vasútállomás;46.3667;16.8667
3052400;Gamásza;Gamásza Vasúti Megállóhely;46.9333;18.1333
3055769;Bábonymegyer;Bábonymegyer Vasútállomás;46.7456;18.1108
3050425;Kecskéscsárda;Kecskéscsárda Vasúti Megállóhely;47.1833;19.9167
3046824;Öttevény;Öttevény Vasútállomás;47.7333;17.4833
3045946;Rárós;Ráróspuszta Vasúti Megállóhely;48.2072;19.5416
3055641;Bakonygyirót;Bakonygyirót Vasúti Megállóhely;47.4167;17.8
722372;Benedekvölgy;Benedekvölgy Vasúti Megállóhely;47.4;21.3333
8410973;Sarród;Sarród Vasúti Megállóhely;47.6354;16.8566
3047406;Nemeske;Nemeske Vasúti Megállóhely;46.0167;17.7167
3044424;Szilsárkány;Szilsárkány Vasúti Megállóhely;47.5589;17.2373
3042588;Zalaszentmihály-Pacsa;Zalaszentmihály-Pacsa Vasútállomás;46.7167;16.95
6694196;Szombathely-Repülőtér;Szombathely-Repülőtér mh.;47.2678;16.6189
720491;Göncruszka;Göncruszka Vasúti Megállóhely;48.45;21.25
715072;Szőreg;Szőreg Vasútállomás;46.2;20.1833
3047202;Ócsa;Ócsa Vasútállomás;47.3;19.2333
3045885;Répáspuszta;Répáspuszta Vasúti Megállóhely;46.4333;17.8333
3046504;Pécsvárad;Pécsvárad Vasútállomás;46.1572;18.4319
3055630;Bakonypéterd;Bakonypéterd Vasúti Megállóhely;47.4667;17.8
717266;Nagykereki;Nagykereki Vasútállomás;47.1833;21.8
716341;Porcsalma-Tyukod;Porcsalma-Tyukod Vasútállomás;47.8676;22.5691
721222;Eger-Tihamér;Eger-Tihamér Vasútállomás;47.8833;20.4
717903;Maklár;Maklár Vasútállomás;47.8;20.4167
3046350;Piliscsaba;Piliscsaba Vasútállomás;47.6333;19.8333
3053134;Fácánkert;Fácánkert Vasúti Megállóhely;46.4389;18.7431
717278;Nagykálló;Nagykálló Vasútállomás;47.8726;21.8248
3055366;Barcs;Barcs Vasútállomás;45.95;17.45
3043859;Tököl;Tököl Vasútállomás;47.3167;18.9833
3045474;Sashalom;Sashalom Vasúti Megállóhely;47.5091;19.1791
715456;Szászberek;Szászberek Vasútállomás;47.3167;20.1
3055706;Bagod;Bagodvitenyéd Vasútállomás;46.8833;16.75
3043359;Ukk;Ukk Vasútállomás;47.0367;17.1979
3051966;Győrszentiván;Győrszentiván Vasútállomás;47.6882;17.7458
3052356;Gecse-Gyarmat;Gecse-Gyarmat Vasútállomás;47.45;17.5167
3046378;Petőháza;Petőháza Vasútállomás;47.5957;16.8895
3045164;Sorkifalud;Sorkifalud Vasúti Megállóhely;47.1333;16.7167
3054546;Cece;Cece Vasútállomás;46.772;18.6245
3048890;Leányvár;Leányvár Vasútállomás;47.6872;18.7735
3056288;Almásfüzitő;Almásfüzitő Vasútállomás;47.7252;18.262
3042556;Zebegény;Zebegény Vasútállomás;47.8;18.9167
3044086;Taszár;Taszár Vasútállomás;46.3639;17.8934
717075;Nagytőke;Nagytőke Vasútállomás;46.7667;20.3
718750;Kistőke;Kistőke Vasúti Megállóhely;46.7167;20.2833
714758;Tiszajenő-Vezseny;Tiszajenő-Vezseny Vasútállomás;47.0333;20.15
3052571;Fonyód;Fonyód Vasútállomás;46.75;17.5667
3046702;Pamuk;Pamuk Vasúti Megállóhely;46.55;17.6667
3055606;Baktüttös;Baktüttös Vasúti Megállóhely;46.7;16.8333
